ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.236,372,8956003.573,168.76,1,0,3,3.73,Relaxed
0.249,372,9154780.172,168.96,1,0,3,3.72,Relaxed
0.23,372,8845903.006,168.86,1,0,3,3.74,Relaxed
0.24,372,88.362,168.58,1,0,3,3.73,Relaxed
0.236,372,89.358,168.58,1,0,3,3.73,Relaxed
0.236,372,9144397.192,167.59,1,0,3,3.73,Relaxed
0.239,372,8845903.006,168.5,1,0,3,3.73,Relaxed
0.239,372,8945389.874,166.87,1,0,3,3.73,Relaxed
0.24,372,8836288.814,167.59,1,0,3,3.73,Relaxed
0.219,372,63.957,169.66,1,0,3,3.74,Relaxed
0.233,372,8845903.006,168.76,1,0,3,3.73,Relaxed
0.231,372,91.547,167.97,1,0,3,3.73,Relaxed
0.241,372,9055385.138,166.97,1,0,3,3.73,Relaxed
0.236,372,8956003.573,168.76,1,0,3,3.73,Relaxed
0.242,372,8757282.684,167.2,1,0,3,3.72,Relaxed
0.238,372,88.565,168.08,1,0,3,3.73,Relaxed
0.214,372,8945389.874,169.76,1,0,3,3.74,Relaxed
0.233,372,93.647,168.76,1,0,3,3.73,Relaxed
0.233,372,9464142.856,167.86,1,0,3,3.73,Relaxed
0.232,372,9044888.059,168.96,1,0,3,3.73,Relaxed
0.237,372,91.547,167.08,1,0,3,3.73,Relaxed
0.252,372,91.547,166.97,1,0,3,3.71,Relaxed
0.223,372,88.458,169.66,1,0,3,3.74,Relaxed
0.24,372,88.684,167.2,1,0,3,3.72,Relaxed
0.257,372,9066973.034,167.08,1,0,3,3.71,Relaxed
0.253,372,88.684,168.08,1,0,3,3.71,Relaxed
0.257,372,89.559,167.2,1,0,3,3.71,Relaxed
0.262,372,8769264.507,167.2,1,0,3,3.71,Relaxed
0.256,372,8868483.523,167.2,1,0,3,3.71,Relaxed
0.256,372,9166242.414,167.2,1,0,3,3.71,Relaxed
0.255,372,8956003.573,166.21,1,0,3,3.71,Relaxed
0.242,372,87.692,165.22,1,0,3,3.72,Relaxed
0.252,372,87.572,166.21,1,0,3,3.71,Relaxed
0.249,372,8856635.93,165.22,1,0,3,3.71,Relaxed
0.254,372,88.684,165.22,1,0,3,3.71,Relaxed
0.261,372,8967719.889,166.21,1,0,3,3.7,Relaxed
0.274,372,91.662,167.2,1,0,3,3.69,Relaxed
0.285,372,90.796,167.2,1,0,3,3.68,Relaxed
0.28,372,63.502,168.32,1,0,3,3.69,Relaxed
0.236,372,9154780.172,168.86,1,0,3,3.72,Relaxed
0.224,372,91.547,167.86,1,0,3,3.73,Relaxed
0.263,372,9066973.034,167.08,1,0,3,3.7,Relaxed
0.284,372,9166242.414,167.32,1,0,3,3.68,Relaxed
0.246,372,89.676,168.19,1,0,3,3.71,Relaxed
0.273,372,9166242.414,167.32,1,0,3,3.69,Relaxed
0.236,372,9364827.815,167.2,1,0,3,3.72,Relaxed
0.269,372,9066973.034,168.32,1,0,3,3.69,Relaxed
0.244,372,9166242.414,168.19,1,0,3,3.71,Relaxed
0.269,372,9066973.034,168.32,1,0,3,3.69,Relaxed
0.277,372,9291393.867,167.2,1,0,3,3.69,Relaxed
0.272,372,9166242.414,166.21,1,0,3,3.69,Relaxed
0.277,372,9079647.57,168.32,1,0,3,3.69,Relaxed
0.234,372,8945389.874,166.87,1,0,3,3.72,Relaxed
0.289,372,90.669,167.2,1,0,3,3.68,Relaxed
0.277,372,9066973.034,166.21,1,0,3,3.69,Relaxed
0.29,372,8856635.93,167.45,1,0,3,3.68,Relaxed
0.281,372,8967719.889,167.32,1,0,3,3.68,Relaxed
0.285,372,9066973.034,168.32,1,0,3,3.68,Relaxed
0.274,372,9079647.57,167.32,1,0,3,3.69,Relaxed
0.278,372,90.669,168.19,1,0,3,3.68,Relaxed
0.284,372,8956003.573,167.32,1,0,3,3.68,Relaxed
0.29,372,8967719.889,167.08,1,0,3,3.67,Relaxed
0.295,372,8980534.505,167.2,1,0,3,3.67,Relaxed
0.284,372,8980534.505,167.2,1,0,3,3.68,Relaxed
0.288,372,89.804,167.32,1,0,3,3.67,Relaxed
0.251,372,8956003.573,168.08,1,0,3,3.7,Relaxed
0.277,372,8967719.889,167.32,1,0,3,3.68,Relaxed
0.277,372,8967719.889,167.2,1,0,3,3.68,Relaxed
0.287,372,91.662,168.19,1,0,3,3.67,Relaxed
0.295,372,9055385.138,166.33,1,0,3,3.67,Relaxed
0.225,372,88.458,166.87,1,0,3,3.72,Relaxed
0.236,372,9353608.929,167.86,1,0,3,3.71,Relaxed
0.291,372,8967719.889,167.2,1,0,3,3.67,Relaxed
0.3,372,8856635.93,167.32,1,0,3,3.66,Relaxed
0.283,372,9055385.138,167.2,1,0,3,3.68,Relaxed
0.245,372,90.669,168.19,1,0,3,3.7,Relaxed
0.285,372,9166242.414,168.32,1,0,3,3.67,Relaxed
0.242,372,88.565,166.21,1,0,3,3.71,Relaxed
0.275,372,9079647.57,166.33,1,0,3,3.68,Relaxed
0.286,372,9178779.875,167.2,1,0,3,3.67,Relaxed
0.268,372,8967719.889,167.32,1,0,3,3.69,Relaxed
0.282,372,90.669,166.09,1,0,3,3.67,Relaxed
0.278,372,9192388.155,167.2,1,0,3,3.68,Relaxed
0.283,372,9265527.508,167.2,1,0,3,3.67,Relaxed
0.299,372,89.676,166.33,1,0,3,3.66,Relaxed
0.288,372,8980534.505,166.33,1,0,3,3.67,Relaxed
0.277,372,9079647.57,168.19,1,0,3,3.68,Relaxed
0.286,372,9066973.034,167.32,1,0,3,3.67,Relaxed
0.23,372,8956003.573,166.97,1,0,3,3.71,Relaxed
0.243,372,88.565,166.97,1,0,3,3.7,Relaxed
0.232,372,8845903.006,168.19,1,0,3,3.71,Relaxed
0.252,372,9154780.172,166.97,1,0,3,3.69,Relaxed
0.253,372,63.328,168.08,1,0,3,3.69,Relaxed
0.242,372,9055385.138,167.08,1,0,3,3.7,Relaxed
0.246,372,8856635.93,166.21,1,0,3,3.7,Relaxed
0.257,372,62.625,168.19,1,0,3,3.69,Relaxed
0.253,372,8856635.93,167.2,1,0,3,3.69,Relaxed
0.281,372,9166242.414,167.32,1,0,3,3.67,Relaxed
0.285,372,9154780.172,167.32,1,0,3,3.67,Relaxed
0.303,372,8967719.889,166.21,1,0,3,3.65,Relaxed
0.298,372,89.676,167.32,1,0,3,3.66,Relaxed
0.294,372,8967719.889,167.2,1,0,3,3.66,Relaxed
0.284,372,90.669,168.32,1,0,3,3.67,Relaxed
0.284,372,9079647.57,167.32,1,0,3,3.67,Relaxed
0.299,372,8868483.523,167.2,1,0,3,3.66,Relaxed
0.276,372,8139410.298,161.52,1,0,3,3.67,Relaxed
0.287,372,83.599,160.53,1,0,3,3.66,Relaxed
0.284,372,8348652.586,159.8,1,0,3,3.66,Relaxed
0.287,372,8348652.586,159.71,1,0,3,3.66,Relaxed
0.279,372,8547514.259,161.7,1,0,3,3.66,Relaxed
0.279,372,86.469,161.61,1,0,3,3.66,Relaxed
0.296,372,8547514.259,160.61,1,0,3,3.65,Relaxed
0.291,372,8547514.259,160.61,1,0,3,3.65,Relaxed
0.29,372,8646964.785,160.53,1,0,3,3.65,Relaxed
0.278,372,8657944.329,160.61,1,0,3,3.66,Relaxed
0.279,372,8348652.586,160.7,1,0,3,3.66,Relaxed
0.283,372,8360023.923,161.7,1,0,3,3.66,Relaxed
0.264,372,8249242.389,160.61,1,0,3,3.67,Relaxed
0.264,372,8260750.571,160.61,1,0,3,3.67,Relaxed
0.27,372,8657944.329,160.61,1,0,3,3.66,Relaxed
0.277,372,8459314.393,160.61,1,0,3,3.66,Relaxed
0.285,372,8646964.785,161.61,1,0,3,3.65,Relaxed
0.281,372,8558621.384,161.61,1,0,3,3.66,Relaxed
0.27,372,8558621.384,161.61,1,0,3,3.66,Relaxed
0.286,372,85.474,160.7,1,0,3,3.65,Relaxed
0.284,372,8149846.624,159.62,1,0,3,3.65,Relaxed
0.28,372,8338465.087,159.62,1,0,3,3.65,Relaxed
0.26,372,85.585,161.61,1,0,3,3.67,Relaxed
0.264,372,85.585,160.61,1,0,3,3.67,Relaxed
0.248,372,58.961,160.61,1,0,3,3.68,Relaxed
0.253,372,84.48,161.61,1,0,3,3.67,Relaxed
0.249,372,59.114,161.61,1,0,3,3.68,Relaxed
0.25,372,84.48,160.61,1,0,3,3.68,Relaxed
0.242,372,84.48,161.61,1,0,3,3.68,Relaxed
0.249,372,84.48,161.61,1,0,3,3.68,Relaxed
0.252,372,8448076.704,160.61,1,0,3,3.67,Relaxed
0.253,372,8547514.259,159.71,1,0,3,3.67,Relaxed
0.253,372,8547514.259,160.7,1,0,3,3.67,Relaxed
0.255,372,8438009.244,160.61,1,0,3,3.67,Relaxed
0.255,372,8438009.244,161.61,1,0,3,3.67,Relaxed
0.251,372,83.384,161.61,1,0,3,3.67,Relaxed
0.252,372,83.384,161.7,1,0,3,3.67,Relaxed
0.244,372,86.469,161.7,1,0,3,3.68,Relaxed
0.239,372,85.375,161.7,1,0,3,3.68,Relaxed
0.246,372,87.366,161.7,1,0,3,3.67,Relaxed
0.246,372,8746427.842,161.7,1,0,3,3.67,Relaxed
0.233,372,8238931.97,160.8,1,0,3,3.68,Relaxed
0.229,372,8229823.813,160.8,1,0,3,3.69,Relaxed
0.242,372,8646964.785,160.7,1,0,3,3.68,Relaxed
0.248,372,60.44,160.7,1,0,3,3.67,Relaxed
0.252,372,8547514.259,160.7,1,0,3,3.67,Relaxed
0.252,372,8637129.153,161.7,1,0,3,3.67,Relaxed
0.252,372,8547514.259,161.7,1,0,3,3.67,Relaxed
0.249,372,8438009.244,160.7,1,0,3,3.67,Relaxed
0.259,372,84.29,161.7,1,0,3,3.66,Relaxed
0.259,372,84.29,161.7,1,0,3,3.66,Relaxed
0.252,372,8746427.842,160.9,1,0,3,3.67,Relaxed
0.252,372,8845903.006,159.91,1,0,3,3.67,Relaxed
0.252,372,84.379,160.7,1,0,3,3.67,Relaxed
0.256,372,8438009.244,160.7,1,0,3,3.66,Relaxed
0.249,372,8238931.97,160.8,1,0,3,3.67,Relaxed
0.255,372,8238931.97,160.8,1,0,3,3.66,Relaxed
0.254,372,8360023.923,161.79,1,0,3,3.66,Relaxed
0.246,372,8448076.704,161.79,1,0,3,3.67,Relaxed
0.255,372,8547514.259,161.79,1,0,3,3.66,Relaxed
0.245,372,8348652.586,160.8,1,0,3,3.67,Relaxed
0.245,372,8348652.586,160.8,1,0,3,3.67,Relaxed
0.245,372,8348652.586,160.8,1,0,3,3.67,Relaxed
0.236,372,8547514.259,161.79,1,0,3,3.67,Relaxed
0.231,372,8646964.785,160.8,1,0,3,3.68,Relaxed
0.242,372,8448076.704,160.8,1,0,3,3.67,Relaxed
0.242,372,8537564.055,160.8,1,0,3,3.67,Relaxed
0.244,372,85.375,161.9,1,0,3,3.67,Relaxed
0.241,372,8438009.244,161.9,1,0,3,3.67,Relaxed
0.259,372,8438009.244,160.8,1,0,3,3.66,Relaxed
0.259,372,8348652.586,160.8,1,0,3,3.66,Relaxed
0.233,372,8646964.785,161.79,1,0,3,3.67,Relaxed
0.239,372,8646964.785,161.9,1,0,3,3.67,Relaxed
0.239,372,8746427.842,160.9,1,0,3,3.67,Relaxed
0.244,372,8348652.586,160.9,1,0,3,3.66,Relaxed
0.242,372,8338465.087,160.9,1,0,3,3.67,Relaxed
0.228,372,8657944.329,161.9,1,0,3,3.68,Relaxed
0.228,372,86.469,161.9,1,0,3,3.68,Relaxed
0.245,372,8746427.842,162.79,1,0,3,3.66,Relaxed
0.245,372,8646964.785,162.89,1,0,3,3.66,Relaxed
0.252,372,8448076.704,162.89,1,0,3,3.66,Relaxed
0.245,372,8646964.785,162.89,1,0,3,3.66,Relaxed
0.25,372,8646964.785,160.9,1,0,3,3.66,Relaxed
0.236,372,85.474,160.9,1,0,3,3.67,Relaxed
0.249,372,8746427.842,161.9,1,0,3,3.66,Relaxed
0.236,372,8646964.785,160.9,1,0,3,3.67,Relaxed
0.236,372,8657944.329,161.01,1,0,3,3.67,Relaxed
0.065,372,8547514.259,161.79,1,0,3,3.79,Relaxed
0.255,372,86.469,160.9,1,0,3,3.65,Relaxed
0.234,372,8338465.087,159.91,1,0,3,3.67,Relaxed
0.23,372,8537564.055,161.01,1,0,3,3.67,Relaxed
0.23,372,8646964.785,161.01,1,0,3,3.67,Relaxed
0.233,372,8547514.259,161.9,1,0,3,3.67,Relaxed
0.236,372,8558621.384,161.9,1,0,3,3.66,Relaxed
0.057,372,8547514.259,160.8,1,0,3,3.8,Relaxed
0.067,372,83.486,161.9,1,0,3,3.79,Relaxed
0.17,372,84.379,160.9,1,0,3,3.71,Relaxed
0.088,372,8348652.586,161.79,1,0,3,3.77,Relaxed
0.09,372,8448076.704,161.79,1,0,3,3.77,Relaxed
0.245,378,8348652.586,159.8,1,0,3,3.71,Relaxed
0.037,378,86.469,160.9,1,0,3,3.87,Relaxed
0.028,378,86.469,159.91,1,0,3,3.88,Relaxed
0.208,378,8149846.624,159.91,1,0,3,3.74,Relaxed
0.23,384,8062257.748,160.9,1,0,3,3.78,Relaxed
0.226,384,8249242.389,161.9,1,0,3,3.78,Relaxed
0.164,384,84.379,160.7,1,0,3,3.83,Relaxed
0.224,384,80.398,161.9,1,0,3,3.78,Relaxed
0.208,384,8249242.389,160.8,1,0,3,3.8,Relaxed
0.225,384,82.607,161.79,1,0,3,3.78,Relaxed
0.233,390,8360023.923,160.9,1,0,3,3.83,Relaxed
0.231,390,8238931.97,160.8,1,0,3,3.84,Relaxed
0.233,390,82.492,160.9,1,0,3,3.83,Relaxed
0.211,390,82.492,159.8,1,0,3,3.85,Relaxed
0.211,390,8149846.624,159.8,1,0,3,3.85,Relaxed
0.209,390,8139410.298,159.8,1,0,3,3.85,Relaxed
0.21,390,83.384,159.8,1,0,3,3.85,Relaxed
0.228,390,8260750.571,159.8,1,0,3,3.83,Relaxed
0.205,390,19.381,161.7,1,0,3,3.85,Stressed
0.207,390,25.805,160.7,1,0,3,3.85,Stressed
0.208,390,12.711,160.8,1,0,3,3.85,Stressed
0.209,390,8238931.97,159.8,1,0,3,3.85,Relaxed
0.211,390,12.875,160.8,1,0,3,3.85,Stressed
0.209,390,82.388,159.8,1,0,3,3.85,Relaxed
0.231,396,24.45,160.9,1,0,3,3.89,Stressed
0.242,396,76.321,160.9,1,0,3,3.88,Relaxed
0.226,396,82.388,160.9,1,0,3,3.89,Relaxed
0.231,396,81.301,160.9,1,0,3,3.89,Relaxed
0.23,396,8547514.259,160.9,1,0,3,3.89,Relaxed
0.238,396,8537564.055,161.01,1,0,3,3.88,Relaxed
0.227,396,8547514.259,160.9,1,0,3,3.89,Relaxed
0.231,396,8448076.704,161.9,1,0,3,3.89,Relaxed
0.231,396,8249242.389,160.9,1,0,3,3.89,Relaxed
0.224,396,8438009.244,160.9,1,0,3,3.89,Relaxed
0.231,396,8139410.298,160.8,1,0,3,3.89,Relaxed
0.23,396,8139410.298,160.9,1,0,3,3.89,Relaxed
0.225,396,83.486,159.91,1,0,3,3.89,Relaxed
0.227,396,8249242.389,161.9,1,0,3,3.89,Relaxed
0.255,396,8448076.704,160.9,1,0,3,3.87,Relaxed
0.249,396,8149846.624,159.91,1,0,3,3.87,Relaxed
0.249,396,8260750.571,160.9,1,0,3,3.87,Relaxed
0.259,396,8260750.571,159.91,1,0,3,3.86,Relaxed
0.256,396,8260750.571,159.91,1,0,3,3.86,Relaxed
0.254,396,8249242.389,160.9,1,0,3,3.86,Relaxed
0.25,396,8260750.571,159.91,1,0,3,3.87,Relaxed
0.256,396,8260750.571,159.91,1,0,3,3.86,Relaxed
0.261,396,8348652.586,159.91,1,0,3,3.86,Relaxed
0.258,396,8459314.393,160.9,1,0,3,3.86,Relaxed
0.255,396,8360023.923,160.9,1,0,3,3.86,Relaxed
0.229,396,8547514.259,162.0,1,0,3,3.88,Relaxed
0.258,396,8360023.923,159.91,1,0,3,3.86,Relaxed
0.271,396,8149846.624,160.9,1,0,3,3.85,Relaxed
0.288,396,8372574.276,160.9,1,0,3,3.84,Relaxed
0.239,396,8360023.923,160.9,1,0,3,3.87,Relaxed
0.292,396,8149846.624,159.8,1,0,3,3.83,Relaxed
0.283,396,81.743,159.91,1,0,3,3.84,Relaxed
0.246,396,85.474,161.01,1,0,3,3.87,Relaxed
0.28,396,8249242.389,159.91,1,0,3,3.84,Relaxed
0.223,396,8338465.087,160.9,1,0,3,3.88,Relaxed
0.225,396,8238931.97,160.9,1,0,3,3.88,Relaxed
0.231,396,8249242.389,159.91,1,0,3,3.88,Relaxed
0.231,396,8249242.389,159.91,1,0,3,3.88,Relaxed
0.222,396,8372574.276,159.91,1,0,3,3.88,Relaxed
0.223,396,8372574.276,159.91,1,0,3,3.88,Relaxed
0.247,396,8459314.393,160.02,1,0,3,3.86,Relaxed
0.254,396,8558621.384,160.9,1,0,3,3.86,Relaxed
0.286,396,8260750.571,160.9,1,0,3,3.83,Relaxed
0.234,396,8238931.97,160.9,1,0,3,3.87,Relaxed
0.279,396,8348652.586,160.02,1,0,3,3.84,Relaxed
0.276,396,8348652.586,159.91,1,0,3,3.84,Relaxed
0.291,396,8249242.389,161.01,1,0,3,3.83,Relaxed
0.277,396,8050465.825,160.8,1,0,3,3.84,Relaxed
0.252,396,8348652.586,161.9,1,0,3,3.86,Relaxed
0.285,396,83.599,160.02,1,0,3,3.83,Relaxed
0.291,396,8360023.923,160.02,1,0,3,3.83,Relaxed
0.284,396,8348652.586,160.02,1,0,3,3.83,Relaxed
0.291,396,81.614,159.91,1,0,3,3.83,Relaxed
0.286,396,8139410.298,159.91,1,0,3,3.83,Relaxed
0.267,396,8149846.624,160.9,1,0,3,3.84,Relaxed
0.275,396,8459314.393,161.01,1,0,3,3.84,Relaxed
0.281,396,8260750.571,160.02,1,0,3,3.83,Relaxed
0.229,396,8139410.298,162.0,1,0,3,3.87,Relaxed
0.291,396,8348652.586,161.01,1,0,3,3.83,Relaxed
0.277,396,8149846.624,160.02,1,0,3,3.84,Relaxed
0.222,396,83.384,162.89,1,0,3,3.88,Relaxed
0.254,396,8558621.384,160.13,1,0,3,3.85,Relaxed
0.27,396,8570880.935,161.12,1,0,3,3.84,Relaxed
0.251,396,85.708,160.02,1,0,3,3.85,Relaxed
0.261,396,83.725,161.01,1,0,3,3.85,Relaxed
0.265,396,8260750.571,161.12,1,0,3,3.84,Relaxed
0.261,396,8062257.748,160.9,1,0,3,3.85,Relaxed
0.303,396,81.393,159.91,1,0,3,3.81,Relaxed
0.271,396,38.161,153.16,1,0,3,3.02,Relaxed
0.288,396,7930952.024,154.12,1,0,3,3.01,Relaxed
0.293,396,7823042.886,155.16,1,0,3,3.01,Relaxed
0.283,396,79.309,155.16,1,0,3,3.01,Relaxed
0.295,396,39.614,156.16,1,0,3,3.0,Relaxed
0.27,396,7930952.024,155.16,1,0,3,3.02,Relaxed
0.273,396,8022468.448,156.2,1,0,3,3.02,Relaxed
0.276,396,78.23,157.16,1,0,3,3.02,Relaxed
0.273,396,78.23,157.16,1,0,3,3.02,Relaxed
0.271,396,8130190.65,156.16,1,0,3,3.02,Relaxed
0.269,396,8022468.448,157.2,1,0,3,3.02,Relaxed
0.268,396,7930952.024,156.16,1,0,3,3.02,Relaxed
0.255,396,7922752.047,156.12,1,0,3,3.03,Relaxed
0.258,396,8229823.813,155.21,1,0,3,3.03,Relaxed
0.25,396,8139410.298,156.2,1,0,3,3.03,Relaxed
0.239,396,57.489,156.16,1,0,3,3.04,Relaxed
0.248,396,8039900.497,155.21,1,0,3,3.04,Relaxed
0.261,396,7831347.266,156.26,1,0,3,3.03,Relaxed
0.252,396,7731752.712,156.26,1,0,3,3.03,Relaxed
0.256,396,8139410.298,156.26,1,0,3,3.03,Relaxed
0.256,396,8030566.605,156.32,1,0,3,3.03,Relaxed
0.246,396,80.398,158.32,1,0,3,3.04,Relaxed
0.256,396,8039900.497,157.32,1,0,3,3.03,Relaxed
0.258,396,8130190.65,157.32,1,0,3,3.03,Relaxed
0.255,396,8139410.298,156.32,1,0,3,3.03,Relaxed
0.258,396,7930952.024,156.32,1,0,3,3.03,Relaxed
0.256,396,8030566.605,157.32,1,0,3,3.03,Relaxed
0.251,396,80.305,158.46,1,0,3,3.03,Relaxed
0.255,396,80.305,157.38,1,0,3,3.03,Relaxed
0.256,396,79.403,156.46,1,0,3,3.03,Relaxed
0.271,396,7840918.314,156.46,1,0,3,3.01,Relaxed
0.262,396,56.08,155.39,1,0,3,3.02,Relaxed
0.24,396,78.408,156.46,1,0,3,3.04,Relaxed
0.259,396,7940403.012,156.54,1,0,3,3.02,Relaxed
0.262,396,78.408,156.63,1,0,3,3.02,Relaxed
0.24,396,7840918.314,156.54,1,0,3,3.04,Relaxed
0.272,396,7840918.314,156.46,1,0,3,3.01,Relaxed
0.28,396,7840918.314,155.63,1,0,3,3.01,Relaxed
0.263,396,7741446.893,154.64,1,0,3,3.02,Relaxed
0.261,396,79.403,155.46,1,0,3,3.02,Relaxed
0.264,396,8139410.298,156.63,1,0,3,3.02,Relaxed
0.264,396,7840918.314,155.63,1,0,3,3.02,Relaxed
0.26,396,7741446.893,154.64,1,0,3,3.02,Relaxed
0.276,396,8039900.497,155.63,1,0,3,3.01,Relaxed
0.267,396,7851751.397,156.63,1,0,3,3.02,Relaxed
0.262,396,77.523,155.72,1,0,3,3.02,Relaxed
0.253,396,7653103.945,155.63,1,0,3,3.02,Relaxed
0.267,396,7840918.314,154.64,1,0,3,3.01,Relaxed
0.289,396,8050465.825,156.63,1,0,3,3.0,Relaxed
0.266,396,78.517,155.72,1,0,3,3.01,Relaxed
0.27,396,7752418.977,155.72,1,0,3,3.01,Relaxed
0.271,396,77.414,154.55,1,0,3,3.01,Relaxed
0.268,396,80.398,154.64,1,0,3,3.01,Relaxed
0.252,396,7940403.012,154.73,1,0,3,3.02,Relaxed
0.253,396,7840918.314,155.63,1,0,3,3.0,Relaxed
0.259,396,7951100.553,154.83,1,0,3,2.99,Relaxed
0.27,396,7951100.553,154.83,1,0,3,2.98,Relaxed
0.264,396,79.51,153.73,1,0,3,2.99,Relaxed
0.263,396,7851751.397,152.95,1,0,3,2.99,Relaxed
0.261,396,8039900.497,153.73,1,0,3,2.99,Relaxed
0.307,396,7764663.547,154.06,1,0,3,2.95,Relaxed
0.302,396,73.436,154.06,1,0,3,2.96,Relaxed
0.313,396,7553806.987,152.95,1,0,3,2.95,Relaxed
0.302,396,7454528.825,154.06,1,0,3,2.96,Relaxed
0.332,396,7269112.738,153.94,1,0,3,2.94,Relaxed
0.347,396,72.56,154.83,1,0,3,2.92,Relaxed
0.252,396,75.537,155.82,1,0,3,3.0,Relaxed
0.352,396,71.567,152.74,1,0,3,2.92,Relaxed
0.254,396,7653103.945,155.72,1,0,3,2.99,Relaxed
0.276,396,7653103.945,154.83,1,0,3,2.98,Relaxed
0.272,396,7951100.553,154.94,1,0,3,2.98,Relaxed
0.261,396,7951100.553,153.83,1,0,3,2.99,Relaxed
0.382,396,10.508,150.75,1,0,3,2.9,Stressed
0.291,396,54.115,154.18,1,0,3,2.97,Relaxed
0.373,396,23.195,153.55,1,0,5,2.9,Stressed
0.312,396,74.545,155.17,1,0,3,2.95,Relaxed
0.375,396,35.85,154.64,1,0,5,2.9,Relaxed
0.324,396,7368174.808,157.04,1,0,3,2.94,Relaxed
0.343,396,7355270.219,154.94,1,0,3,2.93,Relaxed
0.343,396,7355270.219,154.94,1,0,3,2.93,Relaxed
0.353,396,72.69,154.83,1,0,3,2.92,Relaxed
0.334,396,10.207,153.83,1,0,3,2.93,Stressed
0.363,396,23.9,155.72,1,0,3,2.91,Stressed
0.352,396,17.892,155.82,1,0,2,2.92,Stressed
0.334,396,7085901.495,155.17,1,0,3,2.93,Relaxed
0.343,396,7269112.738,155.82,1,0,3,2.93,Relaxed
0.349,396,21.064,155.72,1,0,3,2.92,Stressed
0.369,396,30.295,155.93,1,0,3,2.91,Relaxed
0.339,396,7269112.738,156.82,1,0,3,2.93,Relaxed
0.363,396,6648308.055,153.94,1,0,3,2.91,Relaxed
0.251,396,78.517,155.93,1,0,3,2.99,Relaxed
0.359,396,7256031.973,154.73,1,0,3,2.91,Relaxed
0.269,396,7653103.945,155.82,1,0,3,2.98,Relaxed
0.265,396,40.311,154.83,1,0,3,2.98,Relaxed
0.377,396,6958448.103,150.85,1,0,3,2.9,Relaxed
0.376,396,35.724,154.83,1,0,3,2.9,Relaxed
0.36,396,14.62,155.93,1,0,3,2.91,Stressed
0.367,396,17.892,156.54,1,0,2,2.91,Stressed
0.382,396,6.766,154.83,1,0,3,2.89,Anxious
0.336,396,7071067.812,155.05,1,0,3,2.93,Relaxed
0.374,396,7.307,152.74,1,0,3,2.9,Anxious
0.342,396,74.672,154.83,1,0,3,2.92,Relaxed
0.355,396,5.87,154.73,1,0,3,2.91,Anxious
0.358,396,47.801,156.82,1,0,3,2.91,Relaxed
0.239,396,54.817,155.82,1,0,3,3.0,Relaxed
0.39,396,6.438,150.75,1,0,3,2.89,Anxious
0.364,396,19.073,154.83,1,0,3,2.91,Stressed
0.248,396,7851751.397,154.83,1,0,3,2.99,Relaxed
0.359,396,7256031.973,155.72,1,0,3,2.91,Relaxed
0.35,396,12.239,154.73,1,0,3,2.92,Stressed
0.253,396,77.646,153.83,1,0,3,2.99,Relaxed
0.248,396,77.646,156.92,1,0,3,2.99,Relaxed
0.37,396,76.654,150.85,1,0,3,2.9,Relaxed
0.388,396,11.746,152.64,1,0,3,2.89,Anxious
0.366,396,10.402,154.73,1,0,3,2.91,Stressed
0.362,396,53.333,154.94,1,0,1,2.91,Relaxed
0.374,396,18.832,152.84,1,0,3,2.9,Stressed
0.37,396,12.611,154.83,1,0,3,2.9,Anxious
0.34,396,7553806.987,155.93,1,0,1,2.92,Relaxed
0.347,396,7355270.219,155.05,1,0,3,2.92,Relaxed
0.352,396,7355270.219,155.05,1,0,3,2.92,Relaxed
0.345,396,72.56,154.06,1,0,3,2.92,Relaxed
0.332,396,7256031.973,153.06,1,0,3,2.93,Relaxed
0.245,396,7653103.945,156.82,1,0,3,3.0,Relaxed
0.373,396,7256031.973,153.64,1,0,3,2.9,Relaxed
0.264,396,79.51,155.93,1,0,3,2.98,Relaxed
0.261,396,7851751.397,154.83,1,0,3,2.98,Relaxed
0.371,396,66.482,152.64,1,0,3,2.9,Relaxed
0.267,396,7863841.301,154.94,1,0,3,2.98,Relaxed
0.382,396,6648308.055,151.65,1,0,3,2.89,Relaxed
0.381,396,6747592.163,153.73,1,0,3,2.89,Relaxed
0.361,396,6774215.822,154.83,1,0,3,2.91,Relaxed
0.356,396,24.479,155.82,1,0,3,2.91,Stressed
0.373,396,73.552,152.95,1,0,3,2.9,Relaxed
0.378,396,6972087.205,154.83,1,0,3,2.89,Relaxed
0.324,396,7256031.973,156.04,1,0,3,2.94,Relaxed
0.365,396,49.117,153.83,1,0,3,2.9,Relaxed
0.361,396,49.905,155.82,1,0,3,2.91,Relaxed
0.373,396,7170076.708,154.83,1,0,3,2.9,Relaxed
0.359,396,7355270.219,153.94,1,0,3,2.91,Relaxed
0.346,396,7553806.987,155.93,1,0,1,2.92,Relaxed
0.34,396,73.436,154.94,1,0,1,2.92,Relaxed
0.374,396,7467261.881,154.94,1,0,3,2.9,Relaxed
0.357,396,7454528.825,154.94,1,0,1,2.91,Relaxed
0.368,396,15.033,153.73,1,0,3,2.9,Stressed
0.341,396,7566372.975,155.93,1,0,1,2.92,Relaxed
0.38,396,15.033,153.73,1,0,3,2.89,Stressed
0.359,396,7.615,155.82,1,0,3,2.91,Anxious
0.359,396,6.356,155.82,1,0,3,2.91,Anxious
0.356,396,9.508,154.83,1,0,3,2.91,Stressed
