ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.269,48,71.02,144.93,1,0,3,2.41,Relaxed
0.269,48,7040596.566,142.58,1,0,4,2.41,Relaxed
0.255,48,72.18,141.79,1,0,3,2.42,Relaxed
0.274,48,7236711.961,141.6,1,0,4,2.4,Relaxed
0.284,48,7040596.566,141.79,1,0,3,2.39,Relaxed
0.277,48,71.196,141.6,1,0,3,2.39,Relaxed
0.279,48,7040596.566,142.58,1,0,3,2.39,Relaxed
0.278,48,7119691.005,141.6,1,0,3,2.39,Relaxed
0.246,48,7119691.005,141.6,1,0,4,2.41,Relaxed
0.266,48,7236711.961,141.23,1,0,3,2.39,Relaxed
0.268,48,71.196,140.43,1,0,3,2.39,Relaxed
0.264,48,7102112.362,140.43,1,0,3,2.39,Relaxed
0.267,48,72.366,141.6,1,0,3,2.39,Relaxed
0.251,48,7236711.961,140.62,1,0,3,1.98,Relaxed
0.224,48,7040596.566,140.43,1,0,4,2.0,Relaxed
0.242,48,75.504,141.41,1,0,4,1.99,Relaxed
0.242,48,69.426,141.41,1,0,4,1.99,Relaxed
0.243,48,7138627.319,141.41,1,0,4,1.98,Relaxed
0.092,48,7138627.319,141.41,1,0,3,2.1,Relaxed
0.026,48,7102112.362,143.03,1,0,3,2.14,Relaxed
0.209,48,7021395.873,141.41,1,0,3,2.01,Relaxed
0.216,48,6942621.983,140.43,1,0,3,2.0,Relaxed
0.241,54,7334848.328,140.43,1,0,4,2.21,Relaxed
0.244,54,73.348,141.6,1,0,4,2.21,Relaxed
0.241,54,73.348,141.23,1,0,3,2.21,Relaxed
0.244,54,7316419.89,142.58,1,0,3,2.21,Relaxed
0.246,54,71.386,141.41,1,0,4,2.2,Relaxed
0.255,54,7138627.319,141.41,1,0,4,2.19,Relaxed
0.262,54,74.33,142.39,1,0,3,2.19,Relaxed
0.255,54,7433034.374,141.41,1,0,3,2.19,Relaxed
0.256,54,6905070.601,141.41,1,0,3,2.19,Relaxed
0.264,54,7021395.873,141.41,1,0,3,2.18,Relaxed
0.246,54,7316419.89,142.39,1,0,3,2.2,Relaxed
0.246,54,7218032.973,142.39,1,0,3,2.19,Relaxed
0.232,54,72.366,141.41,1,0,3,2.2,Relaxed
0.232,54,71.386,141.41,1,0,3,2.2,Relaxed
0.234,54,74.33,141.41,1,0,3,2.2,Relaxed
0.23,54,7334848.328,141.41,1,0,3,2.2,Relaxed
0.25,54,7316419.89,141.41,1,0,4,2.19,Relaxed
0.239,54,7218032.973,140.43,1,0,4,2.19,Relaxed
0.234,54,73.348,141.6,1,0,3,2.19,Relaxed
0.237,54,7138627.319,141.6,1,0,3,2.19,Relaxed
0.237,54,7138627.319,141.41,1,0,3,2.19,Relaxed
0.238,54,7138627.319,141.23,1,0,3,2.19,Relaxed
0.231,54,7316419.89,142.39,1,0,3,2.19,Relaxed
0.228,54,73.163,142.21,1,0,3,2.19,Relaxed
0.235,54,71.196,142.39,1,0,3,2.19,Relaxed
0.248,54,7256721.023,142.58,1,0,3,2.17,Relaxed
0.241,54,72.566,142.58,1,0,3,2.18,Relaxed
0.24,54,7138627.319,143.38,1,0,3,2.18,Relaxed
0.253,54,7138627.319,142.39,1,0,3,2.17,Relaxed
0.241,54,72.18,143.38,1,0,3,2.17,Relaxed
0.241,54,72.18,143.38,1,0,3,2.17,Relaxed
0.243,54,7334848.328,141.6,1,0,3,2.17,Relaxed
0.242,54,73.163,142.58,1,0,3,2.17,Relaxed
0.242,54,73.348,142.39,1,0,3,2.17,Relaxed
0.25,54,7218032.973,141.6,1,0,3,2.16,Relaxed
0.246,54,7218032.973,141.41,1,0,3,2.16,Relaxed
0.235,54,7021395.873,143.38,1,0,3,2.17,Relaxed
0.231,54,7334848.328,142.39,1,0,3,2.17,Relaxed
0.256,54,7334848.328,141.6,1,0,4,2.15,Relaxed
0.252,54,7433034.374,142.58,1,0,4,2.15,Relaxed
0.23,54,73.348,143.38,1,0,3,2.17,Relaxed
0.231,54,7218032.973,142.58,1,0,3,2.17,Relaxed
0.242,54,7119691.005,142.58,1,0,3,2.16,Relaxed
0.238,54,72.18,143.2,1,0,3,2.16,Relaxed
0.238,54,71.196,143.38,1,0,3,2.16,Relaxed
0.245,54,7433034.374,143.38,1,0,3,2.15,Relaxed
0.231,54,7433034.374,143.38,1,0,3,2.16,Relaxed
0.248,54,72.18,143.38,1,0,3,2.15,Relaxed
0.256,54,72.366,142.39,1,0,3,2.14,Relaxed
0.245,54,7334848.328,142.39,1,0,3,2.15,Relaxed
0.242,54,7334848.328,142.58,1,0,3,2.15,Relaxed
0.243,54,7334848.328,142.58,1,0,3,2.14,Relaxed
0.24,54,7236711.961,142.58,1,0,3,2.15,Relaxed
0.243,54,7236711.961,142.58,1,0,3,2.14,Relaxed
0.236,54,7433034.374,142.58,1,0,3,2.15,Relaxed
0.243,54,7236711.961,142.58,1,0,3,2.14,Relaxed
0.243,54,7354590.403,142.58,1,0,3,2.14,Relaxed
0.248,54,72.366,143.38,1,0,3,2.13,Relaxed
0.217,54,73.348,142.58,1,0,3,2.16,Relaxed
0.244,54,7021395.873,142.58,1,0,3,2.13,Relaxed
0.251,54,70.213,143.56,1,0,3,2.13,Relaxed
0.251,54,71.386,143.38,1,0,3,2.13,Relaxed
0.253,54,71.386,143.56,1,0,3,2.12,Relaxed
0.247,54,71.386,143.56,1,0,3,2.13,Relaxed
0.241,54,73.163,143.56,1,0,3,2.13,Relaxed
0.245,54,7433034.374,142.58,1,0,3,2.13,Relaxed
0.246,54,72.366,143.38,1,0,3,2.12,Relaxed
0.251,54,7236711.961,142.39,1,0,3,2.12,Relaxed
0.24,54,7433034.374,143.56,1,0,3,2.13,Relaxed
0.256,54,7334848.328,143.38,1,0,3,2.11,Relaxed
0.252,54,74.33,143.56,1,0,3,2.11,Relaxed
0.245,54,7334848.328,143.56,1,0,3,2.12,Relaxed
0.252,54,7334848.328,143.38,1,0,3,2.11,Relaxed
0.255,54,7433034.374,143.38,1,0,3,2.11,Relaxed
0.242,54,7119691.005,143.56,1,0,3,2.12,Relaxed
0.242,54,7040596.566,142.58,1,0,3,2.12,Relaxed
0.251,54,7040596.566,142.58,1,0,3,2.11,Relaxed
0.251,54,7138627.319,142.58,1,0,3,2.11,Relaxed
0.251,54,7236711.961,142.58,1,0,3,2.11,Relaxed
0.253,54,7550496.672,142.77,1,0,3,2.1,Relaxed
0.253,54,7531268.154,141.79,1,0,3,2.1,Relaxed
0.253,54,7550496.672,141.79,1,0,3,2.1,Relaxed
0.241,54,74.148,142.39,1,0,4,2.11,Relaxed
0.248,54,74.33,142.39,1,0,4,2.1,Relaxed
0.106,54,7334848.328,142.39,1,0,3,2.21,Relaxed
0.1,54,7218032.973,142.39,1,0,3,2.21,Relaxed
0.057,54,70.405,143.2,1,0,3,2.24,Relaxed
0.046,54,71.196,142.58,1,0,3,2.25,Relaxed
0.041,54,73.163,142.39,1,0,3,2.25,Relaxed
0.104,54,6923149.572,142.21,1,0,4,2.2,Relaxed
0.119,54,68.249,142.21,1,0,4,2.19,Relaxed
0.12,54,68.249,142.39,1,0,4,2.19,Relaxed
0.209,54,7256721.023,142.58,1,0,4,2.12,Relaxed
0.209,54,7256721.023,142.58,1,0,4,2.12,Relaxed
0.231,60,7334848.328,141.41,1,0,3,2.32,Relaxed
0.239,60,7433034.374,141.41,1,0,3,2.32,Relaxed
0.245,60,7334848.328,142.39,1,0,3,2.31,Relaxed
0.241,60,7218032.973,141.41,1,0,3,2.31,Relaxed
0.25,60,7334848.328,143.38,1,0,3,2.3,Relaxed
0.25,60,7236711.961,142.39,1,0,3,2.3,Relaxed
0.245,60,7236711.961,142.39,1,0,3,2.3,Relaxed
0.259,60,72.366,142.21,1,0,3,2.29,Relaxed
0.259,60,7218032.973,142.39,1,0,3,2.29,Relaxed
0.258,60,7316419.89,142.39,1,0,3,2.29,Relaxed
0.242,60,73.348,142.39,1,0,3,2.3,Relaxed
0.25,60,73.348,142.39,1,0,3,2.29,Relaxed
0.251,60,73.348,143.38,1,0,3,2.29,Relaxed
0.262,60,7138627.319,141.41,1,0,3,2.28,Relaxed
0.26,60,7138627.319,141.23,1,0,3,2.28,Relaxed
0.254,60,7334848.328,142.39,1,0,3,2.29,Relaxed
0.255,60,7334848.328,141.41,1,0,3,2.29,Relaxed
0.251,60,7218032.973,142.58,1,0,3,2.29,Relaxed
0.259,60,7218032.973,142.58,1,0,3,2.28,Relaxed
0.259,60,7354590.403,141.6,1,0,3,2.28,Relaxed
0.266,60,73.545,142.58,1,0,3,2.27,Relaxed
0.255,60,72.366,143.38,1,0,3,2.28,Relaxed
0.258,60,7334848.328,142.39,1,0,3,2.28,Relaxed
0.241,60,7218032.973,143.38,1,0,3,2.29,Relaxed
0.233,60,7218032.973,143.38,1,0,3,2.29,Relaxed
0.228,60,7334848.328,142.39,1,0,3,2.3,Relaxed
0.239,60,7334848.328,141.41,1,0,3,2.29,Relaxed
0.243,60,7452516.354,143.38,1,0,3,2.28,Relaxed
0.242,60,74.524,143.38,1,0,3,2.28,Relaxed
0.249,60,7236711.961,142.58,1,0,3,2.28,Relaxed
0.257,60,7218032.973,142.58,1,0,3,2.27,Relaxed
0.249,60,7414849.965,142.21,1,0,3,2.27,Relaxed
0.253,60,7414849.965,142.21,1,0,3,2.27,Relaxed
0.235,60,73.348,142.39,1,0,3,2.28,Relaxed
0.245,60,73.348,142.39,1,0,3,2.27,Relaxed
0.242,60,7433034.374,142.39,1,0,3,2.28,Relaxed
0.223,60,72.366,141.6,1,0,3,2.29,Relaxed
0.251,60,7316419.89,143.38,1,0,3,2.27,Relaxed
0.244,60,7433034.374,142.39,1,0,3,2.27,Relaxed
0.239,60,7433034.374,142.39,1,0,3,2.27,Relaxed
0.243,60,7236711.961,142.39,1,0,3,2.27,Relaxed
0.239,60,7236711.961,143.38,1,0,3,2.27,Relaxed
0.228,60,7334848.328,142.39,1,0,3,2.28,Relaxed
0.243,60,7218032.973,143.38,1,0,3,2.26,Relaxed
0.23,60,7236711.961,141.41,1,0,3,2.27,Relaxed
0.235,60,7256721.023,142.39,1,0,3,2.27,Relaxed
0.258,60,71.386,142.39,1,0,3,2.25,Relaxed
0.243,60,7119691.005,143.38,1,0,3,2.26,Relaxed
0.254,60,7611832.894,143.2,1,0,3,2.25,Relaxed
0.247,60,7648529.27,143.38,1,0,3,2.25,Relaxed
0.241,60,7531268.154,142.39,1,0,3,2.26,Relaxed
0.259,60,7513321.503,142.58,1,0,3,2.24,Relaxed
0.238,60,7414849.965,142.39,1,0,3,2.26,Relaxed
0.246,60,7513321.503,142.39,1,0,3,2.25,Relaxed
0.231,60,7316419.89,144.18,1,0,3,2.26,Relaxed
0.247,60,7414849.965,145.17,1,0,3,2.25,Relaxed
0.239,60,72.992,144.18,1,0,3,2.25,Relaxed
0.208,60,7382411.53,145.0,1,0,3,2.27,Relaxed
0.037,60,7368174.808,146.81,1,0,4,2.4,Relaxed
0.037,60,7467261.881,146.81,1,0,4,2.4,Relaxed
0.046,60,74.545,148.64,1,0,4,2.39,Relaxed
0.04,60,7653103.945,148.35,1,0,3,2.39,Relaxed
0.201,60,7731752.712,151.85,1,0,3,2.27,Relaxed
0.237,66,7716216.69,154.73,1,0,3,2.46,Relaxed
0.253,66,7516648.189,155.46,1,0,3,2.44,Relaxed
0.251,66,74.168,155.46,1,0,3,2.44,Relaxed
0.265,66,79.056,156.32,1,0,3,2.43,Relaxed
0.28,66,7802563.681,160.15,1,0,3,2.42,Relaxed
0.262,66,8100617.26,163.11,1,0,3,2.43,Relaxed
0.281,66,80.005,161.08,1,0,3,2.41,Relaxed
0.283,66,7800000.0,163.03,1,0,3,2.41,Relaxed
0.281,66,7700649.323,166.0,1,0,3,2.41,Relaxed
0.29,66,7700649.323,165.01,1,0,3,2.4,Relaxed
0.291,66,7900632.886,168.01,1,0,3,2.4,Relaxed
0.28,66,57.275,171.0,1,0,3,2.41,Relaxed
0.285,66,8300602.388,169.0,1,0,3,2.4,Relaxed
0.288,66,8202438.662,171.01,1,0,3,2.4,Relaxed
0.285,66,8302409.289,171.01,1,0,3,2.4,Relaxed
0.284,66,83.005,173.01,1,0,3,2.4,Relaxed
0.277,66,82.999,177.01,1,0,3,2.4,Relaxed
0.271,66,8300000.0,177.01,1,0,3,2.41,Relaxed
0.289,66,80.999,177.01,1,0,3,2.4,Relaxed
0.286,66,80.999,179.0,1,0,3,2.4,Relaxed
0.278,66,8400595.217,179.0,1,0,4,2.4,Relaxed
0.287,66,82.999,180.01,1,0,4,2.39,Relaxed
0.285,66,79.006,181.01,1,0,3,2.39,Relaxed
0.284,66,78.999,182.0,1,0,3,2.39,Relaxed
0.287,66,8500000.0,183.0,1,0,3,2.39,Relaxed
0.294,66,85.005,185.0,1,0,3,2.38,Relaxed
0.237,66,85.005,181.04,1,0,3,2.43,Relaxed
0.243,66,86.022,184.04,1,0,3,2.42,Relaxed
0.078,66,87.005,183.02,1,0,3,2.55,Relaxed
0.072,66,85.005,184.04,1,0,3,2.55,Relaxed
0.082,66,83.005,183.02,1,0,3,2.54,Relaxed
0.099,66,82.999,184.04,1,0,3,2.53,Relaxed
0.185,66,83.999,185.02,1,0,3,2.46,Relaxed
0.208,66,86.005,187.02,1,0,3,2.45,Relaxed
0.243,72,85.023,187.01,1,0,3,2.63,Relaxed
0.249,72,87.005,188.01,1,0,3,2.62,Relaxed
0.243,72,86.022,188.01,1,0,3,2.63,Relaxed
0.263,72,43.511,188.01,1,0,3,2.61,Relaxed
0.261,72,88.005,191.01,1,0,3,2.61,Relaxed
0.275,72,86.999,190.02,1,0,3,2.6,Relaxed
0.291,72,90.005,190.04,1,0,3,2.59,Relaxed
0.277,72,9000555.538,191.04,1,0,3,2.6,Relaxed
0.271,72,89.022,191.07,1,0,3,2.6,Relaxed
0.28,72,8800568.163,192.07,1,0,3,2.6,Relaxed
0.286,72,89.005,192.02,1,0,3,2.59,Relaxed
0.284,72,88.999,192.02,1,0,3,2.59,Relaxed
0.269,72,90.021,192.02,1,0,3,2.6,Relaxed
0.279,72,8800000.0,192.02,1,0,3,2.6,Relaxed
0.286,72,86.005,193.04,1,0,3,2.59,Relaxed
0.284,72,86.022,194.04,1,0,3,2.59,Relaxed
0.281,72,89.005,193.02,1,0,3,2.59,Relaxed
0.279,72,8900561.78,195.02,1,0,3,2.59,Relaxed
0.272,72,8902246.907,195.01,1,0,3,2.6,Relaxed
0.278,72,90.005,193.01,1,0,3,2.59,Relaxed
0.268,72,9200543.462,194.01,1,0,3,2.6,Relaxed
0.267,72,9400000.0,194.01,1,0,3,2.6,Relaxed
0.282,72,91.999,194.02,1,0,3,2.59,Relaxed
0.286,72,89.999,196.01,1,0,3,2.59,Relaxed
0.278,72,9002221.948,195.02,1,0,3,2.59,Relaxed
0.263,72,9002221.948,195.01,1,0,3,2.6,Relaxed
0.286,72,85.023,194.01,1,0,3,2.59,Relaxed
0.278,72,85.052,195.01,1,0,3,2.59,Relaxed
0.271,72,87.022,194.02,1,0,3,2.6,Relaxed
0.282,72,8800568.163,193.02,1,0,3,2.59,Relaxed
0.272,72,22.886,151.61,1,0,3,2.59,Relaxed
0.255,72,29.333,194.01,1,0,3,2.61,Relaxed
0.289,72,21.645,148.66,1,0,3,2.58,Relaxed
0.271,72,29.335,194.02,1,0,3,2.59,Relaxed
0.281,72,24.62,148.66,1,0,3,2.58,Relaxed
0.269,72,28.0,195.04,1,0,3,2.59,Relaxed
0.277,72,19.375,149.64,1,0,3,2.58,Relaxed
0.278,72,83.999,196.04,1,0,3,2.58,Relaxed
0.279,72,87.005,193.01,1,0,3,2.58,Relaxed
0.291,72,87.999,194.01,1,0,3,2.57,Relaxed
0.295,72,88.005,193.0,1,0,3,2.57,Relaxed
0.279,72,22.165,147.49,1,0,3,2.58,Relaxed
0.262,72,87.005,193.04,1,0,3,2.59,Relaxed
0.285,72,60.811,194.01,1,0,3,2.57,Relaxed
0.285,72,87.005,193.02,1,0,3,2.57,Relaxed
0.245,72,22.886,146.51,1,0,3,2.6,Relaxed
0.254,72,6844705.983,142.39,1,0,3,2.59,Relaxed
0.272,72,37.013,188.07,1,0,3,2.58,Relaxed
0.252,72,7119691.005,145.72,1,0,3,2.59,Relaxed
0.268,72,83.005,195.02,1,0,3,2.58,Relaxed
0.257,72,69.05,146.51,1,0,4,2.59,Relaxed
0.285,72,42.5,196.04,1,0,3,2.57,Relaxed
0.248,72,49.522,147.49,1,0,4,2.59,Relaxed
0.278,72,40.503,195.02,1,0,3,2.57,Relaxed
0.239,72,31.141,147.68,1,0,4,2.6,Relaxed
0.255,72,7158910.532,142.58,1,0,3,2.58,Relaxed
0.27,72,49.578,189.1,1,0,3,2.57,Relaxed
0.266,72,7299315.036,145.72,1,0,3,2.57,Relaxed
0.254,72,7119691.005,142.39,1,0,3,2.58,Relaxed
0.279,72,76.026,189.1,1,0,3,2.56,Relaxed
0.265,72,7218032.973,145.53,1,0,3,2.57,Relaxed
0.274,72,83.005,193.01,1,0,3,2.56,Relaxed
0.254,72,7218032.973,146.51,1,0,3,2.58,Relaxed
0.287,72,59.397,196.02,1,0,3,2.55,Relaxed
0.259,72,48.954,147.49,1,0,3,2.57,Relaxed
0.244,72,72.366,142.58,1,0,3,2.58,Relaxed
0.238,72,7040596.566,141.41,1,0,3,2.59,Relaxed
0.229,72,70.213,142.39,1,0,3,2.59,Relaxed
0.081,72,74.026,188.04,1,0,3,2.7,Relaxed
0.254,72,7119691.005,145.53,1,0,3,2.57,Relaxed
0.07,72,83.005,189.02,1,0,3,2.71,Relaxed
0.222,72,7102112.362,145.72,1,0,3,2.59,Relaxed
0.231,72,7119691.005,142.21,1,0,3,2.58,Relaxed
0.233,72,72.18,141.6,1,0,3,2.58,Relaxed
0.23,72,7218032.973,140.62,1,0,3,2.58,Relaxed
0.225,72,7705841.94,188.02,1,0,3,2.59,Relaxed
0.214,72,48.826,145.72,1,0,3,2.59,Relaxed
0.229,72,7021395.873,141.41,1,0,4,2.58,Relaxed
0.23,78,7021395.873,140.62,1,0,4,2.78,Relaxed
0.283,78,55.158,189.01,1,0,3,2.74,Relaxed
0.224,78,6923149.572,145.53,1,0,3,2.78,Relaxed
0.227,78,7414849.965,141.41,1,0,3,2.78,Relaxed
0.22,78,73.348,142.58,1,0,4,2.78,Relaxed
0.289,84,54.465,188.01,1,0,3,2.94,Relaxed
0.234,84,6905070.601,145.53,1,0,4,2.97,Relaxed
0.282,84,86.005,196.0,1,0,3,2.94,Relaxed
0.224,84,7021395.873,145.72,1,0,4,2.98,Relaxed
0.29,84,45.003,195.0,1,0,3,2.93,Relaxed
0.228,84,30.61,149.64,1,0,4,2.97,Relaxed
0.226,84,7119691.005,142.39,1,0,4,2.97,Relaxed
0.3,84,83.005,194.0,1,0,3,2.92,Relaxed
0.245,84,7119691.005,145.53,1,0,3,2.96,Relaxed
0.218,84,7218032.973,144.36,1,0,3,2.98,Relaxed
0.286,84,37.576,194.0,1,0,3,2.93,Relaxed
0.289,84,9502105.03,192.02,1,0,3,2.92,Relaxed
0.213,84,32.112,147.68,1,0,3,2.98,Relaxed
0.227,84,7119691.005,141.79,1,0,3,2.97,Relaxed
0.298,84,58.0,195.0,1,0,3,2.91,Relaxed
0.225,84,70.213,144.54,1,0,3,2.96,Relaxed
0.223,84,71.196,143.38,1,0,3,2.96,Relaxed
0.299,84,27.669,193.0,1,0,3,2.91,Relaxed
0.219,84,71.196,144.54,1,0,3,2.97,Relaxed
0.289,84,44.025,198.01,1,0,3,2.91,Relaxed
0.22,84,7218032.973,145.72,1,0,3,2.96,Relaxed
0.306,84,29.335,195.0,1,0,3,2.9,Relaxed
0.212,84,19.855,149.05,1,0,3,2.97,Relaxed
0.301,84,28.784,195.01,1,0,3,2.9,Relaxed
0.221,84,32.015,148.66,1,0,3,2.96,Relaxed
0.221,84,72.366,142.39,1,0,3,2.96,Relaxed
0.243,84,7648529.27,141.41,1,0,4,2.94,Relaxed
0.298,84,38.484,195.0,1,0,3,2.9,Relaxed
0.211,84,48.826,143.56,1,0,4,2.96,Relaxed
0.29,84,88.005,196.01,1,0,3,2.9,Relaxed
0.193,84,7236711.961,146.7,1,0,4,2.97,Relaxed
0.307,84,22.251,196.01,1,0,3,2.88,Relaxed
0.205,84,31.486,148.07,1,0,4,2.96,Relaxed
0.299,84,22.501,194.0,1,0,3,2.89,Relaxed
0.216,84,22.02,148.07,1,0,4,2.95,Relaxed
0.215,84,7040596.566,141.6,1,0,4,2.95,Relaxed
0.3,84,85.023,194.01,1,0,3,2.88,Relaxed
0.3,84,90.049,192.02,1,0,3,2.88,Relaxed
0.228,84,19.746,146.11,1,0,4,2.93,Relaxed
0.206,84,7334848.328,142.58,1,0,3,2.95,Relaxed
0.29,84,85.005,195.0,1,0,3,2.89,Relaxed
0.235,84,7003570.518,144.73,1,0,3,2.93,Relaxed
0.288,84,90.021,194.0,1,0,3,2.88,Relaxed
0.238,84,74.148,145.91,1,0,4,2.92,Relaxed
0.293,84,21.83,194.0,1,0,3,2.88,Relaxed
0.209,84,50.343,147.09,1,0,3,2.94,Relaxed
0.213,84,7138627.319,141.6,1,0,3,2.93,Relaxed
0.184,84,8202438.662,191.01,1,0,4,2.95,Relaxed
0.04,84,7021395.873,142.58,1,0,3,3.06,Relaxed
0.066,84,87.051,190.0,1,0,3,3.04,Relaxed
0.023,84,72.566,147.31,1,0,3,3.07,Relaxed
0.08,84,91.005,195.0,1,0,3,3.03,Relaxed
0.137,84,9500526.301,193.01,1,0,3,2.98,Relaxed
0.03,84,24.187,144.54,1,0,3,3.06,Relaxed
0.049,84,7236711.961,143.38,1,0,3,3.05,Relaxed
0.029,84,71.386,141.41,1,0,3,3.06,Relaxed
0.124,84,87.005,192.01,1,0,3,2.99,Relaxed
0.034,84,7102112.362,142.39,1,0,3,3.06,Relaxed
0.244,90,85.999,194.0,1,0,3,3.1,Relaxed
0.137,90,7021395.873,143.38,1,0,3,3.18,Relaxed
0.262,90,45.5,197.01,1,0,3,3.08,Relaxed
0.284,90,9700515.45,196.06,1,0,3,3.06,Relaxed
0.272,90,9800000.0,194.02,1,0,3,3.07,Relaxed
0.272,90,9600000.0,194.06,1,0,3,3.07,Relaxed
0.266,90,9800510.191,194.04,1,0,3,3.07,Relaxed
0.272,90,9900000.0,194.09,1,0,3,3.06,Relaxed
0.289,90,9802040.604,194.13,1,0,3,3.05,Relaxed
0.276,90,9800510.191,194.09,1,0,3,3.06,Relaxed
0.293,90,9800510.191,194.13,1,0,3,3.04,Relaxed
0.278,90,97.004,193.13,1,0,3,3.05,Relaxed
0.275,90,9602083.107,193.21,1,0,3,3.05,Relaxed
0.278,90,9602083.107,193.21,1,0,3,3.05,Relaxed
0.289,90,98.019,191.21,1,0,3,3.04,Relaxed
0.267,90,97.045,194.21,1,0,3,3.05,Relaxed
0.243,90,9702061.637,193.31,1,0,3,3.07,Relaxed
0.258,90,9802040.604,192.37,1,0,3,3.06,Relaxed
0.261,90,9708243.919,193.37,1,0,3,3.06,Relaxed
0.249,90,9704638.066,193.37,1,0,3,3.06,Relaxed
0.265,90,98.081,192.31,1,0,3,3.05,Relaxed
0.259,90,9608329.72,193.31,1,0,3,3.05,Relaxed
0.193,90,9608329.72,192.31,1,0,3,3.1,Relaxed
0.243,90,9708243.919,191.32,1,0,3,3.06,Relaxed
0.242,90,9518928.511,192.37,1,0,3,3.06,Relaxed
0.245,90,9708243.919,191.32,1,0,3,3.06,Relaxed
0.245,90,9608329.72,190.32,1,0,3,3.05,Relaxed
0.25,90,9812746.812,191.32,1,0,3,3.05,Relaxed
0.246,90,97.081,189.32,1,0,3,3.05,Relaxed
0.256,90,9908077.513,193.31,1,0,3,3.04,Relaxed
0.049,90,9708243.919,193.44,1,0,3,3.2,Relaxed
0.249,90,98.126,191.32,1,0,3,3.04,Relaxed
0.07,90,94.047,192.44,1,0,3,3.18,Relaxed
0.239,90,9908077.513,190.26,1,0,3,3.05,Relaxed
0.233,90,9608329.72,192.31,1,0,3,3.05,Relaxed
0.238,90,9608329.72,192.37,1,0,3,3.05,Relaxed
0.239,90,9613012.015,191.38,1,0,3,3.04,Relaxed
0.084,90,9912618.221,192.31,1,0,3,3.16,Relaxed
0.252,90,9712878.049,191.38,1,0,3,3.03,Relaxed
0.251,90,9812746.812,191.44,1,0,3,3.03,Relaxed
0.246,90,9808159.868,191.32,1,0,3,3.03,Relaxed
0.256,90,9513148.795,190.38,1,0,3,3.03,Relaxed
0.234,90,9613012.015,191.32,1,0,3,3.04,Relaxed
0.235,90,9618731.725,193.31,1,0,3,3.04,Relaxed
0.048,90,9708243.919,189.32,1,0,3,3.18,Relaxed
0.245,90,9908077.513,190.38,1,0,3,3.03,Relaxed
0.05,90,9608329.72,188.32,1,0,3,3.17,Relaxed
0.246,90,9413288.48,192.31,1,0,3,3.02,Relaxed
0.134,90,98.126,191.32,1,0,3,3.11,Relaxed
0.241,90,97.128,190.38,1,0,3,3.02,Relaxed
0.229,90,67.974,190.38,1,0,3,3.03,Relaxed
0.251,90,98.126,192.31,1,0,3,3.02,Relaxed
0.133,90,9908077.513,191.32,1,0,3,3.1,Relaxed
0.24,90,97.128,192.31,1,0,3,3.02,Relaxed
0.254,90,9604686.356,194.26,1,0,3,3.01,Relaxed
0.25,90,9904544.412,194.31,1,0,3,3.01,Relaxed
0.239,90,95.046,192.26,1,0,3,3.02,Relaxed
0.204,90,9808159.868,192.37,1,0,3,3.04,Relaxed
0.257,90,9518928.511,192.37,1,0,3,3.0,Relaxed
0.193,90,9508417.324,192.31,1,0,3,3.05,Relaxed
0.228,90,99.125,189.32,1,0,3,3.02,Relaxed
0.243,90,9413288.48,191.51,1,0,3,3.01,Relaxed
0.239,90,96.082,191.44,1,0,3,3.01,Relaxed
0.237,90,96.129,192.31,1,0,3,3.01,Relaxed
0.251,90,9812746.812,191.32,1,0,3,3.0,Relaxed
0.263,90,9908077.513,189.38,1,0,3,2.98,Relaxed
0.239,90,9618731.725,191.44,1,0,3,3.0,Relaxed
0.245,90,9912618.221,191.38,1,0,3,3.0,Relaxed
0.254,90,97.128,190.38,1,0,3,2.99,Relaxed
0.047,90,9613012.015,189.38,1,0,3,3.14,Relaxed
0.223,90,96.129,191.32,1,0,3,3.01,Relaxed
0.234,90,9812746.812,190.32,1,0,3,3.0,Relaxed
0.236,90,9808159.868,190.38,1,0,3,2.99,Relaxed
0.083,90,95.083,189.38,1,0,3,3.11,Relaxed
0.245,90,9513148.795,191.38,1,0,3,2.98,Relaxed
0.246,90,9613012.015,190.38,1,0,3,2.98,Relaxed
0.213,90,9718538.985,191.44,1,0,3,3.0,Relaxed
0.216,90,98.081,191.44,1,0,3,3.0,Relaxed
0.239,90,99.125,191.38,1,0,3,2.98,Relaxed
0.221,90,9613012.015,190.44,1,0,3,2.99,Relaxed
0.268,90,9712878.049,194.37,1,0,3,2.96,Relaxed
0.234,90,10017983.829,191.32,1,0,3,2.98,Relaxed
0.252,90,9508417.324,194.31,1,0,3,2.97,Relaxed
0.238,90,9818350.167,191.38,1,0,3,2.98,Relaxed
0.261,90,9608329.72,195.31,1,0,3,2.96,Relaxed
0.226,90,9708243.919,191.32,1,0,3,2.98,Relaxed
0.243,90,9613012.015,191.38,1,0,3,2.97,Relaxed
0.245,90,9613012.015,191.32,1,0,3,2.96,Relaxed
0.251,90,9608329.72,193.31,1,0,3,2.96,Relaxed
0.255,90,9804590.761,191.32,1,0,3,2.95,Relaxed
0.215,90,101.123,191.32,1,0,3,2.98,Relaxed
0.23,90,9718538.985,190.38,1,0,3,2.97,Relaxed
0.243,90,9712878.049,191.38,1,0,3,2.96,Relaxed
